,name,type,f0,f1,f1:f0,palm_width,E_max,E_point,NE_max,NE_point,NW_max,NW_point,N_max,N_point,SE_max,SE_point,SW_max,SW_point,S_max,S_point,W_max,W_point,total_distance,total_area
321,2v2_40.60_40.60_0.9.1_53,2v2,40.60,40.60,0.9.1,535,0.07440402046813216,"(0.07440402046813216, 0.0)",0.03360343276450167,"(0.02376121517892535, 0.02376121517892535)",0.05379431943234958,"(-0.038038328059929655, 0.038038328059929655)",0.03959582051795711,"(0.0, 0.03959582051795711)",0.04435154432195836,"(0.03136127774615247, -0.03136127774615247)",0.04780264489701208,"(-0.03380157436532975, -0.03380157436532975)",0.03725720962650421,"(0.0, -0.03725720962650421)",0.0986342278265606,"(-0.0986342278265606, 0.0)",0.4294432198549758,0.008030999028929349
322,2v2_40.60_40.60_0.9.1_63,2v2,40.60,40.60,0.9.1,635,0.06943828074378267,"(0.06943828074378267, 0.0)",0.031938108969237745,"(0.022583653430422904, 0.022583653430422904)",0.049097106811474917,"(-0.034716897163034145, 0.034716897163034145)",0.04580107584938291,"(0.0, 0.04580107584938291)",0.04588392593169038,"(0.03244483517375954, -0.03244483517375954)",0.04990734434189546,"(-0.035289821615166354, -0.035289821615166354)",0.0372196676523401,"(0.0, -0.0372196676523401)",0.09289699424868227,"(-0.09289699424868227, 0.0)",0.42218250454848644,0.007734992835241173
323,2v2_40.60_40.60_0.9.1_73,2v2,40.60,40.60,0.9.1,735,0.06390532321622888,"(0.06390532321622888, 0.0)",0.030746152110424415,"(0.021740812652674184, 0.021740812652674184)",0.04604493870911332,"(-0.032558688400532984, 0.032558688400532984)",0.04546572025190475,"(0.0, 0.04546572025190475)",0.04863151483053594,"(0.034387673916046115, -0.034387673916046115)",0.05101772650484136,"(-0.03607498037229399, -0.03607498037229399)",0.038921130656707784,"(0.0, -0.038921130656707784)",0.09240996188211557,"(-0.09240996188211557, 0.0)",0.417142468161872,0.0075702979448082795
324,2v2_40.60_40.60_0.95.1_53,2v2,40.60,40.60,0.95.1,535,0.08537211306444016,"(0.08537211306444016, 0.0)",0.037444570146933746,"(0.02647730946951221, 0.02647730946951221)",0.04645636063195692,"(-0.032849607632104504, 0.032849607632104504)",0.040374185428556954,"(0.0, 0.040374185428556954)",0.04537475400719552,"(0.03208479625315942, -0.03208479625315942)",0.04526775276039649,"(-0.032009134945952415, -0.032009134945952415)",0.03589277630406897,"(0.0, -0.03589277630406897)",0.09415369299309721,"(-0.09415369299309721, 0.0)",0.4303362053366459,0.007901022967301862
325,2v2_40.60_40.60_0.95.1_63,2v2,40.60,40.60,0.95.1,635,0.07534504006042224,"(0.07534504006042224, 0.0)",0.03643170789277755,"(0.025761107701190472, 0.025761107701190472)",0.05200489653808459,"(-0.036773014996984425, 0.036773014996984425)",0.05127838836474803,"(0.0, 0.05127838836474803)",0.04687248777869201,"(0.033143853959396695, -0.033143853959396695)",0.046766760822153614,"(-0.03306909371147418, -0.03306909371147418)",0.03837039391686223,"(0.0, -0.03837039391686223)",0.09084403732307703,"(-0.09084403732307703, 0.0)",0.43791371269681734,0.008265100870300955
326,2v2_40.60_40.60_0.95.1_73,2v2,40.60,40.60,0.95.1,735,0.07072433753678899,"(0.07072433753678899, 0.0)",0.035396484426296525,"(0.02502909416799829, 0.02502909416799829)",0.0425715232157601,"(-0.030102612751304506, 0.030102612751304506)",0.05074245061764228,"(0.0, 0.05074245061764228)",0.04826838534856212,"(0.03413090259689367, -0.03413090259689367)",0.048718529837083226,"(-0.0344492028172407, -0.0344492028172407)",0.04175780826519943,"(0.0, -0.04175780826519943)",0.08291344910643622,"(-0.08291344910643622, 0.0)",0.42109296835376886,0.007598769031627915
327,2v2_40.60_40.60_1.0.9_53,2v2,40.60,40.60,1.0.9,535,0.10104934408456352,"(0.10104934408456352, 0.0)",0.05245313804042128,"(0.03708996960289594, 0.03708996960289594)",0.03360157874190781,"(-0.023759904186976755, 0.023759904186976755)",0.03944750479814194,"(0.0, 0.03944750479814194)",0.04780264554007505,"(0.03380157482004394, -0.03380157482004394)",0.04447288772359215,"(-0.031447080488299965, -0.031447080488299965)",0.03725763379653845,"(0.0, -0.03725763379653845)",0.07432539638956669,"(-0.07432539638956669, 0.0)",0.4304101291148069,0.008049105639014812
328,2v2_40.60_40.60_1.0.9_63,2v2,40.60,40.60,1.0.9,635,0.09264945511230402,"(0.09264945511230402, 0.0)",0.04858821605991447,"(0.03435705706172264, 0.03435705706172264)",0.0334988099568717,"(-0.023687235682183415, 0.023687235682183415)",0.04412584022592295,"(0.0, 0.04412584022592295)",0.049413560937889435,"(0.034940664021756315, -0.034940664021756315)",0.04564859786265305,"(-0.03227843310033971, -0.03227843310033971)",0.03722268347186707,"(0.0, -0.03722268347186707)",0.06846928315229464,"(-0.06846928315229464, 0.0)",0.4196164467797173,0.007657826842335814
329,2v2_40.60_40.60_1.0.9_73,2v2,40.60,40.60,1.0.9,735,0.09320789849680598,"(0.09320789849680598, 0.0)",0.048096017106222286,"(0.03400901984387397, 0.03400901984387397)",0.03142925245828677,"(-0.02222383754087854, 0.02222383754087854)",0.044787092708300766,"(0.0, 0.044787092708300766)",0.051071632782465286,"(0.03611309786675039, -0.03611309786675039)",0.04863166680529307,"(-0.034387781378427455, -0.034387781378427455)",0.03892089890129155,"(0.0, -0.03892089890129155)",0.06390702871639965,"(-0.06390702871639965, 0.0)",0.4200514879750653,0.0077081396882041076
330,2v2_40.60_40.60_1.1_53,2v2,40.60,40.60,1.1,535,0.08688768329378063,"(0.08688768329378063, 0.0)",0.045349277697629635,"(0.03206678178190578, 0.03206678178190578)",0.04034881048752353,"(-0.028530917508538773, 0.028530917508538773)",0.04429265316663692,"(0.0, 0.04429265316663692)",0.043000226766349375,"(0.030405751939044934, -0.030405751939044934)",0.046048712241232,"(-0.03256135669068313, -0.03256135669068313)",0.033945932884329434,"(0.0, -0.033945932884329434)",0.08785120442817884,"(-0.08785120442817884, 0.0)",0.4277245009656604,0.007808316857498523
331,2v2_40.60_40.60_1.1_63,2v2,40.60,40.60,1.1,635,0.08148045724875934,"(0.08148045724875934, 0.0)",0.041788635994045684,"(0.029549027887925947, 0.029549027887925947)",0.039578255305225685,"(-0.02798605271385753, 0.02798605271385753)",0.04562153280064966,"(0.0, 0.04562153280064966)",0.04525743107497756,"(0.03200183641219941, -0.03200183641219941)",0.04822733399025968,"(-0.034101874903061095, -0.034101874903061095)",0.03643640713433479,"(0.0, -0.03643640713433479)",0.08087607663428026,"(-0.08087607663428026, 0.0)",0.4192661301825326,0.007535020432337881
332,2v2_40.60_40.60_1.1_73,2v2,40.60,40.60,1.1,735,0.07525733567297957,"(0.07525733567297957, 0.0)",0.03903887000224745,"(0.02760464970844926, 0.02760464970844926)",0.03871856460987419,"(-0.02737815959345151, 0.02737815959345151)",0.05282889965058496,"(0.0, 0.05282889965058496)",0.04864866897064793,"(0.03439980372484473, -0.03439980372484473)",0.04931528004905039,"(-0.03487116893879719, -0.03487116893879719)",0.03885328900995506,"(0.0, -0.03885328900995506)",0.07639713004375204,"(-0.07639713004375204, 0.0)",0.4190580380090916,0.007509023224141013
333,2v2_40.60_45.55_0.9.1_53,2v2,40.60,45.55,0.9.1,535,0.07337857710165006,"(0.07337857710165006, 0.0)",0.035789172579941755,"(0.025306766624332462, 0.025306766624332462)",0.05146207805910687,"(-0.036389184369545906, 0.036389184369545906)",0.037687102915402844,"(0.0, 0.037687102915402844)",0.04361185120942572,"(0.03083823573028366, -0.03083823573028366)",0.05716014877411669,"(-0.04041832881180983, -0.04041832881180983)",0.03706725125403056,"(0.0, -0.03706725125403056)",0.10416824325529989,"(-0.10416824325529989, 0.0)",0.44032442514897435,0.008543585368505706
334,2v2_40.60_45.55_0.9.1_63,2v2,40.60,45.55,0.9.1,635,0.06953050475573379,"(0.06953050475573379, 0.0)",0.03204468804074399,"(0.02265901621461754, 0.02265901621461754)",0.049389126814849256,"(-0.03492338648766226, 0.03492338648766226)",0.044089711302108245,"(0.0, 0.044089711302108245)",0.047694352781265936,"(0.03372500027593662, -0.03372500027593662)",0.05913703586906793,"(-0.041816199082290034, -0.041816199082290034)",0.037978808398112684,"(0.0, -0.037978808398112684)",0.09529043175921395,"(-0.09529043175921395, 0.0)",0.4351546597210958,0.008320356808271362
335,2v2_40.60_45.55_0.9.1_73,2v2,40.60,45.55,0.9.1,735,0.06503338104436589,"(0.06503338104436589, 0.0)",0.03080848772076338,"(0.021784890585454266, 0.021784890585454266)",0.045540528015015694,"(-0.03220201617823354, 0.03220201617823354)",0.036021929335688804,"(0.0, 0.036021929335688804)",0.048771492658350325,"(0.03448665318730943, -0.03448665318730943)",0.06072613192357783,"(-0.042939859678390764, -0.042939859678390764)",0.03952965214741594,"(0.0, -0.03952965214741594)",0.08758992212881554,"(-0.08758992212881554, 0.0)",0.4140215249739934,0.007623277732043118
336,2v2_40.60_45.55_0.95.1_53,2v2,40.60,45.55,0.95.1,535,0.08029422213010963,"(0.08029422213010963, 0.0)",0.03840919485366595,"(0.027159402140942635, 0.027159402140942635)",0.05544762871733618,"(-0.039207394266742364, 0.039207394266742364)",0.038294739331969564,"(0.0, 0.038294739331969564)",0.045786132137714056,"(0.032375684518880926, -0.032375684518880926)",0.05457272899954212,"(-0.03858874674343198, -0.03858874674343198)",0.038666717410144616,"(0.0, -0.038666717410144616)",0.09535619124368061,"(-0.09535619124368061, 0.0)",0.4468275548241627,0.008742063975753705
337,2v2_40.60_45.55_0.95.1_63,2v2,40.60,45.55,0.95.1,635,0.07770993785104136,"(0.07770993785104136, 0.0)",0.03670561098214726,"(0.02595478643307174, 0.02595478643307174)",0.04798666659350741,"(-0.033931697354807056, 0.033931697354807056)",0.04228067549212781,"(0.0, 0.04228067549212781)",0.04779669720913598,"(0.03379736871490018, -0.03379736871490018)",0.05703146941215314,"(-0.040327338762366646, -0.040327338762366646)",0.0408287691077122,"(0.0, -0.0408287691077122)",0.08716969369579981,"(-0.08716969369579981, 0.0)",0.43750952034362495,0.008337467624829979
338,2v2_40.60_45.55_0.95.1_73,2v2,40.60,45.55,0.95.1,735,0.07026771886149276,"(0.07026771886149276, 0.0)",0.03626239264314888,"(0.025641383740019747, 0.025641383740019747)",0.043970143542080245,"(-0.031091586668350824, 0.031091586668350824)",0.04401555723542556,"(0.0, 0.04401555723542556)",0.04920453672468794,"(0.034792861583169354, -0.034792861583169354)",0.059167332912474065,"(-0.04183762232713241, -0.04183762232713241)",0.03606390097111387,"(0.0, -0.03606390097111387)",0.08140576498133249,"(-0.08140576498133249, 0.0)",0.4203573478717558,0.00772208104849606
339,2v2_40.60_45.55_1.0.95_53,2v2,40.60,45.55,1.0.95,535,0.09651054050745037,"(0.09651054050745037, 0.0)",0.053124631713062594,"(0.037564787332344474, 0.037564787332344474)",0.03668561750210214,"(-0.025940648907752314, 0.025940648907752314)",0.04511418786159348,"(0.0, 0.04511418786159348)",0.045228776360885896,"(0.031981574469552236, -0.031981574469552236)",0.05570693692189926,"(-0.039390752856606225, -0.039390752856606225)",0.0374963925199555,"(0.0, -0.0374963925199555)",0.08012597828753687,"(-0.08012597828753687, 0.0)",0.4499930616744861,0.008743950214172826
340,2v2_40.60_45.55_1.0.95_63,2v2,40.60,45.55,1.0.95,635,0.09038595835982374,"(0.09038595835982374, 0.0)",0.05041691719134931,"(0.03565014403252372, 0.03565014403252372)",0.03731227787925102,"(-0.026383764709935205, 0.026383764709935205)",0.04643152112865743,"(0.0, 0.04643152112865743)",0.0469480027186849,"(0.03319725108554656, -0.03319725108554656)",0.05687331226957426,"(-0.04021550477435604, -0.04021550477435604)",0.042022150702517636,"(0.0, -0.042022150702517636)",0.07569470546098629,"(-0.07569470546098629, 0.0)",0.44608484571084456,0.008614670255277582
341,2v2_40.60_45.55_1.0.95_73,2v2,40.60,45.55,1.0.95,735,0.08298608254263294,"(0.08298608254263294, 0.0)",0.04464997524395739,"(0.031572300274813746, 0.031572300274813746)",0.035280386963497945,"(-0.024947000864774867, 0.024947000864774867)",0.04590796367343548,"(0.0, 0.04590796367343548)",0.04934163313103395,"(0.03488980338177293, -0.03488980338177293)",0.06042487090013654,"(-0.04272683596580823, -0.04272683596580823)",0.04240587541691235,"(0.0, -0.04240587541691235)",0.07019007523277952,"(-0.07019007523277952, 0.0)",0.43118686310438614,0.00807577444022457
342,2v2_40.60_45.55_1.0.9_53,2v2,40.60,45.55,1.0.9,535,0.09668009379643051,"(0.09668009379643051, 0.0)",0.05166298598794531,"(0.036531247728421715, 0.036531247728421715)",0.0342294520551213,"(-0.024203877664476077, 0.024203877664476077)",0.04201847431685949,"(0.0, 0.04201847431685949)",0.04378210113807773,"(0.03095862060933002, -0.03095862060933002)",0.05529706269138963,"(-0.03910092800877925, -0.03910092800877925)",0.03859160128981385,"(0.0, -0.03859160128981385)",0.07263639095345746,"(-0.07263639095345746, 0.0)",0.4348981622290953,0.008189433444292465
343,2v2_40.60_45.55_1.0.9_63,2v2,40.60,45.55,1.0.9,635,0.0958916143066011,"(0.0958916143066011, 0.0)",0.05173524926290584,"(0.036582345580177054, 0.036582345580177054)",0.03187745378815268,"(-0.02254076374056356, 0.02254076374056356)",0.04873034848609788,"(0.0, 0.04873034848609788)",0.05081613437999284,"(0.03593243321377979, -0.03593243321377979)",0.05788578111142989,"(-0.04093142835817224, -0.04093142835817224)",0.04059832770004154,"(0.0, -0.04059832770004154)",0.06910579199814774,"(-0.06910579199814774, 0.0)",0.44664070103336956,0.008670744632825205
344,2v2_40.60_45.55_1.0.9_73,2v2,40.60,45.55,1.0.9,735,0.08890283502064117,"(0.08890283502064117, 0.0)",0.04306247514523791,"(0.030449768189874882, 0.030449768189874882)",0.03066754870571932,"(-0.02168523165218286, 0.02168523165218286)",0.040743346757552236,"(0.0, 0.040743346757552236)",0.0530391167780311,"(0.03750431914189098, -0.03750431914189098)",0.059119461196112805,"(-0.04180377191186632, -0.04180377191186632)",0.04517638074538564,"(0.0, -0.04517638074538564)",0.06500678230813263,"(-0.06500678230813263, 0.0)",0.42571794665681284,0.007937766871543383
345,2v2_40.60_45.55_1.1_53,2v2,40.60,45.55,1.1,535,0.08728687868607134,"(0.08728687868607134, 0.0)",0.04531701015259808,"(0.03204396518200172, 0.03204396518200172)",0.04683592317168211,"(-0.03311799887782857, 0.03311799887782857)",0.0442875000072533,"(0.0, 0.0442875000072533)",0.04473178346674207,"(0.03163014742390161, -0.03163014742390161)",0.05636684866397481,"(-0.039857380924412475, -0.039857380924412475)",0.039532687045486514,"(0.0, -0.039532687045486514)",0.0914774568189972,"(-0.0914774568189972, 0.0)",0.4558360880128054,0.008972735633402886
346,2v2_40.60_45.55_1.1_63,2v2,40.60,45.55,1.1,635,0.08180434426396932,"(0.08180434426396932, 0.0)",0.03946754773901705,"(0.027907770643062747, 0.027907770643062747)",0.04025350362652385,"(-0.028463525380832296, 0.028463525380832296)",0.047217502516286876,"(0.0, 0.047217502516286876)",0.04579378060638681,"(0.03238109280294512, -0.03238109280294512)",0.05695095266202387,"(-0.04027040482235114, -0.04027040482235114)",0.03612061884643557,"(0.0, -0.03612061884643557)",0.08053171661534822,"(-0.08053171661534822, 0.0)",0.42813996687599154,0.007876540597901608
347,2v2_40.60_45.55_1.1_73,2v2,40.60,45.55,1.1,735,0.07517264527308226,"(0.07517264527308226, 0.0)",0.03880063889520359,"(0.02743619487716897, 0.02743619487716897)",0.040163533643198,"(-0.02839990699551935, 0.02839990699551935)",0.0480404307611371,"(0.0, 0.0480404307611371)",0.04688231500624165,"(0.03315080285863731, -0.03315080285863731)",0.06125252605518563,"(-0.043312076538427446, -0.043312076538427446)",0.0399843040206262,"(0.0, -0.0399843040206262)",0.07914715996297884,"(-0.07914715996297884, 0.0)",0.42944355361765324,0.007984995061534996
348,2v2_40.60_50.50_0.9.1_53,2v2,40.60,50.50,0.9.1,535,0.07395549002349808,"(0.07395549002349808, 0.0)",0.035469460510513834,"(0.025080696052012793, 0.025080696052012793)",0.05291562324012483,"(-0.03741699602380474, 0.03741699602380474)",0.03385224202451549,"(0.0, 0.03385224202451549)",0.0445895840236945,"(0.031529597233441724, -0.031529597233441724)",0.06567611691458959,"(-0.04644002763230682, -0.04644002763230682)",0.034418393037707794,"(0.0, -0.034418393037707794)",0.09844288012005047,"(-0.09844288012005047, 0.0)",0.43931978989469456,0.008620522549529374
349,2v2_40.60_50.50_0.9.1_63,2v2,40.60,50.50,0.9.1,635,0.07175340875774618,"(0.07175340875774618, 0.0)",0.03374576738559263,"(0.02386186095469638, 0.02386186095469638)",0.046039291338730325,"(-0.032554695106639296, 0.032554695106639296)",0.0383102864094015,"(0.0, 0.0383102864094015)",0.047246262363758354,"(0.033408152503132296, -0.033408152503132296)",0.06805084536023281,"(-0.048119214219697726, -0.048119214219697726)",0.036522630817296134,"(0.0, -0.036522630817296134)",0.09964004925146316,"(-0.09964004925146316, 0.0)",0.44130854168422107,0.00864329966052578
350,2v2_40.60_50.50_0.9.1_73,2v2,40.60,50.50,0.9.1,735,0.06382328322420651,"(0.06382328322420651, 0.0)",0.03110583673984068,"(0.021995148093222994, 0.021995148093222994)",0.04262725492304562,"(-0.030142021019453204, 0.030142021019453204)",0.03974745163720559,"(0.0, 0.03974745163720559)",0.04877143972503573,"(0.034486615757803735, -0.034486615757803735)",0.0692920294563105,"(-0.048996863910735156, -0.048996863910735156)",0.0381371329845352,"(0.0, -0.0381371329845352)",0.08783953028759588,"(-0.08783953028759588, 0.0)",0.42134395897777566,0.007906257132478195
351,2v2_40.60_50.50_0.95.1_53,2v2,40.60,50.50,0.95.1,535,0.081412824551137,"(0.081412824551137, 0.0)",0.03922051287155714,"(0.027733090613092322, 0.027733090613092322)",0.05478237235454245,"(-0.03873698698138341, 0.03873698698138341)",0.041653402779252294,"(0.0, 0.041653402779252294)",0.04552860572563143,"(0.03219358584656266, -0.03219358584656266)",0.06475952205354517,"(-0.04579189719046156, -0.04579189719046156)",0.03596076289795554,"(0.0, -0.03596076289795554)",0.0959776955801415,"(-0.0959776955801415, 0.0)",0.45929569881376253,0.009282404944552418
352,2v2_40.60_50.50_0.95.1_63,2v2,40.60,50.50,0.95.1,635,0.0753344005190677,"(0.0753344005190677, 0.0)",0.03667793085167663,"(0.025935213625111826, 0.025935213625111826)",0.04625066015888022,"(-0.03270415543269869, 0.03270415543269869)",0.04298746524925132,"(0.0, 0.04298746524925132)",0.046552246677941465,"(0.03291740930544134, -0.03291740930544134)",0.06720742469238368,"(-0.04752282574606872, -0.04752282574606872)",0.03804374490157922,"(0.0, -0.03804374490157922)",0.08914612411429987,"(-0.08914612411429987, 0.0)",0.4421999971650802,0.008583278555329667
353,2v2_40.60_50.50_0.95.1_73,2v2,40.60,50.50,0.95.1,735,0.07559747566726507,"(0.07559747566726507, 0.0)",0.0356741323255931,"(0.025225420880373103, 0.025225420880373103)",0.043895787469784585,"(-0.031039008985408165, 0.031039008985408165)",0.0407566715167333,"(0.0, 0.0407566715167333)",0.05027124079612869,"(0.035547135265604414, -0.035547135265604414)",0.06866867394201875,"(-0.048556084999489435, -0.048556084999489435)",0.03784698761418251,"(0.0, -0.03784698761418251)",0.08114905003007757,"(-0.08114905003007757, 0.0)",0.43386001936178353,0.008264761260107006
354,2v2_40.60_50.50_1.0.95_53,2v2,40.60,50.50,1.0.95,535,0.09683203003760561,"(0.09683203003760561, 0.0)",0.04704245870065436,"(0.0332640415509208, 0.0332640415509208)",0.04190637559768275,"(-0.029632282360071933, 0.029632282360071933)",0.04103199588565055,"(0.0, 0.04103199588565055)",0.04629494693892587,"(0.03273547091518588, -0.03273547091518588)",0.06654163954972582,"(-0.0470520445568821, -0.0470520445568821)",0.04390161521800001,"(0.0, -0.04390161521800001)",0.08283853498664129,"(-0.08283853498664129, 0.0)",0.46638959691488624,0.009413423289607927
